,Car Brand,Model,Price,Model Year,Location,Fuel,Driven (Kms),Gear,Ownership,EMI (monthly)
1099,Maruti,Wagon R 1.0VXI,397799,2014,Mumbai,Petrol,19157,Manual,1,8849
1100,Hyundai,i20 Active1.4 SX,629499,2015,Mumbai,Diesel,71713,Manual,1,14003
1101,Renault,KwidRXT 1.0 EASY-R AT OPTION,492399,2019,Mumbai,Petrol,13373,Automatic,1,10953
1102,Honda,AmazeVX AT I DTEC,819099,2019,Mumbai,Diesel,23810,Automatic,2,18220
1103,Ford,Ecosport1.5 TITANIUM TI VCT AT,844999,2017,Mumbai,Petrol,63,Automatic,1,18797
1104,BMW,3 Series320D,904699,2012,Mumbai,Diesel,76456,Automatic,1,20125
1105,Toyota,YARISG MT,761999,2018,Mumbai,Petrol,28949,Manual,1,16950
1106,Tata,NEXONXM 1.2,684999,2018,Mumbai,Petrol,31452,Manual,1,15237
1107,Hyundai,Elite i20MAGNA 1.2,548699,2016,Mumbai,Petrol,19327,Manual,1,12206
1108,Hyundai,i20 Active1.2,565499,2016,Mumbai,Petrol,47343,Manual,1,12579
1109,Skoda,Superb2.0 TDI CR LK AT,1958799,2016,Mumbai,Diesel,46208,Automatic,1,43572
1110,Hyundai,i20 Active1.4 SX,571299,2015,Mumbai,Diesel,75334,Manual,2,12708
1111,Tata,HexaVaricor 400 XTA,1111999,2017,Mumbai,Diesel,81612,Automatic,1,24736
1112,Maruti,S CrossZETA 1.3,690499,2016,Mumbai,Diesel,69576,Manual,1,15360
1113,Mahindra,,1092099,2018,Mumbai,Diesel,37441,,1,24293
1114,Mahindra,,1179499,2018,Mumbai,Diesel,7022,,1,26237
1115,Hyundai,Creta1.6 SX PLUS DIESEL,1027099,2016,Mumbai,Diesel,78532,Manual,1,22847
1116,Ford,Ecosport1.5 TREND TI VCT,496999,2014,Mumbai,Petrol,24887,Manual,1,11055
1117,Hyundai,XcentS 1.2,432999,2014,Mumbai,Petrol,33477,Manual,1,9632
1118,Hyundai,Elite i20SPORTZ (O) 1.4,541399,2015,Mumbai,Diesel,67538,Manual,2,12043
1119,Maruti,Vitara BrezzaZDI PLUS,821999,2017,Mumbai,Diesel,68492,Manual,1,18285
1120,Maruti,ErtigaZDI SHVS,791099,2016,Mumbai,Diesel,66982,Manual,2,17598
1121,Hyundai,Elite i20ASTA 1.2,510499,2014,Mumbai,Petrol,32024,Manual,2,11356
1122,Honda,Amaze1.2 SMT I VTEC,372499,2013,Mumbai,Petrol,65960,Manual,2,8286
1123,Maruti,Vitara BrezzaVDI,761599,2017,Mumbai,Diesel,42903,Manual,1,16941
1124,Tata,,817099,2020,Mumbai,Petrol,13557,,1,18176
1125,Maruti,XL6ZETA AT SHVS,1215099,2020,Mumbai,Petrol,7843,Automatic,1,27029
1126,Maruti,ErtigaVDI SHVS,792899,2016,Mumbai,Diesel,33931,Manual,1,17638
1127,Maruti,Vitara BrezzaVDI,722999,2016,Mumbai,Diesel,38563,Manual,1,16083
1128,Hyundai,Elite i20MAGNA 1.2,548699,2016,Mumbai,Petrol,33059,Manual,1,12206
1129,Hyundai,Elite i20ASTA 1.2,544899,2015,Mumbai,Petrol,59905,Manual,1,12121
1130,Hyundai,Elite i20ASTA 1.2,519599,2014,Mumbai,Petrol,99214,Manual,1,11558
1131,Toyota,GlanzaG MT PETROL,817599,2021,Mumbai,Petrol,7752,Manual,1,18187
1132,Maruti,BalenoZETA 1.2 K12,593099,2016,Mumbai,Petrol,32833,Manual,2,13193
1133,Maruti,CiazVXI,624699,2016,Mumbai,Petrol,23205,Manual,1,13896
1134,Honda,WR-V1.5 i-DTEC VX MT,844199,2018,Mumbai,Diesel,42530,Manual,1,18779
1135,Honda,WR-V1.2 i-VTEC VX MT,753199,2018,Mumbai,Petrol,29618,Manual,1,16754
1136,Maruti,CiazZDI+,597699,2015,Mumbai,Diesel,102534,Manual,1,13295
1137,Maruti,ErtigaZDI PLUS SHVS,896199,2017,Mumbai,Diesel,15427,Manual,1,19935
1138,Maruti,DzireVDI,687499,2017,Mumbai,Diesel,161367,Manual,1,15293
1139,Maruti,BalenoDELTA 1.2 K12,596999,2016,Mumbai,Petrol,27486,Manual,1,13280
1140,Maruti,BalenoALPHA DDIS 190,645499,2016,Mumbai,Diesel,44743,Manual,1,14359
1141,Maruti,DzireVXI,704199,2018,Mumbai,Petrol,6640,Manual,1,15665
1142,Maruti,BalenoALPHA 1.2 K12,577699,2015,Mumbai,Petrol,46657,Manual,1,12851
1143,Maruti,IGNISZETA 1.2 K12 AMT,603899,2017,Mumbai,Petrol,26724,Automatic,1,13433
1144,Maruti,CelerioVXI,362999,2015,Mumbai,Petrol,38513,Manual,2,8075
1145,Maruti,Vitara BrezzaZDI PLUS,766199,2016,Mumbai,Diesel,47324,Manual,1,17044
1146,Hyundai,Elite i20Magna Executive 1.2,511599,2017,Mumbai,Petrol,19561,Manual,2,11380
1147,Hyundai,Grand i10ASTA 1.2 VTVT,403699,2014,Mumbai,Petrol,20884,Manual,1,8980
1148,Maruti,BalenoDELTA 1.2 K12,529999,2016,Mumbai,Petrol,58063,Manual,2,11790
1149,Maruti,BalenoDELTA 1.2 K12,560899,2016,Mumbai,Petrol,11237,Manual,2,12477
1150,Hyundai,VENUE1.0L Turbo GDI SX MT,1011699,2019,Mumbai,Petrol,20731,Manual,1,22505
1151,Maruti,DzireVDI AMT,769499,2018,Mumbai,Diesel,38211,Automatic,1,17117
1152,Maruti,IGNISDELTA 1.2 K12,491699,2017,Mumbai,Petrol,8454,Manual,1,10938
1153,Honda,Jazz1.2 V AT,581699,2016,Mumbai,Petrol,55251,Automatic,1,12940
1154,Honda,WR-V1.5 i-DTEC VX MT,802499,2018,Mumbai,Diesel,49968,Manual,2,17851
1155,Honda,Jazz1.2 V AT,550099,2016,Mumbai,Petrol,87688,Automatic,1,12237
1156,Hyundai,VENUE1.4 CRDI S MT,921399,2019,Mumbai,Diesel,11482,Manual,1,20496
1157,Maruti,CelerioVXI,372299,2014,Mumbai,Petrol,38332,Manual,1,8282
1158,Maruti,ErtigaZDI PLUS SHVS,907799,2017,Mumbai,Diesel,57767,Manual,1,20193
1159,Hyundai,Elite i20Magna Executive 1.2,558399,2017,Mumbai,Petrol,24667,Manual,1,12421
1160,Toyota,Innova2.5 GX 8 STR BS IV,984499,2015,Mumbai,Diesel,128527,Manual,1,21900
1161,Hyundai,Elite i20Magna Executive 1.2,553499,2017,Mumbai,Petrol,22484,Manual,1,12312
1162,Hyundai,VENUESX(O) CRDi,1054299,2019,Mumbai,Diesel,35592,Manual,1,23452
1163,Renault,DusterRXS 85 PS,785199,2018,Mumbai,Diesel,31130,Manual,1,17466
1164,Skoda,Rapid1.5 TDI MT AMBITION,568799,2016,Mumbai,Diesel,44856,Manual,1,12653
1165,Toyota,Corolla AltisVL AT,958699,2015,Mumbai,Petrol,59794,Automatic,1,21326
1166,Hyundai,Grand i10ASTA 1.2 AT VTVT,450899,2014,Mumbai,Petrol,49052,Manual,1,10030
1167,KIA,SELTOS1.4 GTX+ TURBO GDI PETROL AT,1876999,2020,Mumbai,Petrol,34604,Automatic,1,41753
1168,Ford,Ecosport1.0 ECOBOOST TITANIUM,585699,2015,Mumbai,Petrol,28391,Manual,1,13029
1169,Maruti,CiazVDI+ SHVS,627099,2016,Mumbai,Diesel,63655,Manual,2,13949
1170,Audi,Q330 TFSI Premium,2090199,2017,Mumbai,Petrol,23739,Automatic,1,46495
1171,Hyundai,Grand i10SPORTZ 1.1 CRDI,408599,2013,Mumbai,Diesel,42589,Manual,1,9089
1172,Honda,Amaze1.2 VXMT I VTEC,676199,2018,Mumbai,Petrol,14604,Manual,1,15042
1173,Maruti,CiazALPHA 1.5 AT SHVS,827599,2018,Mumbai,Petrol,51222,Automatic,1,18409
1174,Maruti,IGNISDELTA 1.2 K12,512299,2018,Mumbai,Petrol,3248,Manual,1,11396
1175,Hyundai,,596899,2018,Mumbai,Diesel,30001,,2,13278
1176,MG,HECTORSHARP DCT PETROL,1715499,2019,Mumbai,Petrol,3265,Automatic,1,38160
1177,MG,HECTORSHARP 2.0 DIESEL,1710999,2019,Mumbai,Diesel,15323,Manual,1,38060
1178,Hyundai,VernaFLUIDIC 1.6 SX VTVT,400499,2012,Mumbai,Petrol,103072,Manual,1,8909
1179,Toyota,Innova2.5 GX 8 STR BS IV,774799,2012,Mumbai,Diesel,170290,Manual,2,17235
1180,Honda,Amaze1.2 V MT I-VTEC,577799,2018,Mumbai,Petrol,25916,Manual,2,12853
1181,Honda,Amaze1.2 V CVT I VTEC,705299,2018,Mumbai,Petrol,40267,Automatic,1,15689
1182,MG,HECTORSHARP DCT PETROL,1729499,2020,Mumbai,Petrol,4944,Automatic,1,38472
1183,Ford,Figo Aspire1.5 TREND DIESEL,613299,2018,Mumbai,Diesel,31641,Manual,2,13642
1184,Volkswagen,PoloGT TSI 1.2 PETROL AT,751599,2017,Mumbai,Petrol,41532,Automatic,1,16719
1185,Hyundai,Verna1.6 SX VTVT AT (O),1088599,2018,Mumbai,Petrol,16869,Automatic,2,24215
1186,Hyundai,Verna1.6 SX VTVT AT (O),1078899,2018,Mumbai,Petrol,24309,Automatic,2,24000
1187,Maruti,ErtigaZXI Plus SHVS,1017199,2019,Mumbai,Petrol,32803,Manual,1,22627
1188,Volkswagen,AmeoCOMFORTLINE 1.0,578399,2019,Mumbai,Petrol,6719,Manual,1,12866
1189,Maruti,S CrossZETA SHVS,1139999,2019,Mumbai,Diesel,24457,Manual,1,25359
1190,Volkswagen,PoloGT TSI 1.2 PETROL AT,655299,2016,Mumbai,Petrol,50416,Automatic,1,14577
1191,Ford,Ecosport1.5TITANIUM TDCI,753499,2017,Mumbai,Diesel,43423,Manual,1,16761
1192,Maruti,AltoVXI,344199,2019,Mumbai,Petrol,21494,Manual,2,7657
1193,Ford,Ecosport1.5 TITANIUM TI VCT AT,566999,2015,Mumbai,Petrol,95843,Automatic,1,12613
1194,Volkswagen,PoloCOMFORTLINE 1.2L PETROL,375499,2013,Mumbai,Petrol,29505,Manual,2,8353
1195,Volkswagen,PoloHIGHLINE1.2L PETROL,378099,2013,Mumbai,Petrol,70541,Manual,1,8411
1196,Honda,CityVX CVT PETROL,1425099,2020,Mumbai,Petrol,9282,Automatic,1,31701
1197,Hyundai,Elite i20SPORTZ 1.2,626399,2017,Mumbai,Petrol,4249,Manual,1,13934
1198,MG,HECTORSHARP DCT PETROL,1735899,2019,Mumbai,Petrol,6776,Automatic,2,38614
1199,Maruti,ErtigaZXI SMART HYBRID AT,1069199,2019,Mumbai,Petrol,10344,Automatic,1,23784
1200,Ford,Ecosport1.5 TITANIUM PLUS TI VCT AT,842199,2018,Mumbai,Petrol,19883,Automatic,1,18734
1201,Ford,Ecosport1.5TITANIUM TDCI,729499,2017,Mumbai,Diesel,43134,Manual,1,16227
1202,MG,HECTORSHARP DCT PETROL,1619399,2019,Mumbai,Petrol,28225,Automatic,1,36023
1203,Maruti,CiazZETA 1.5 SHVS VVT MT,930399,2019,Mumbai,Petrol,9995,Manual,1,20696
1204,Maruti,SwiftVXI,436699,2015,Mumbai,Petrol,55715,Manual,1,9714
1205,Maruti,Swift DzireVDI BS IV,493599,2013,Mumbai,Diesel,74716,Manual,1,10980
1206,Hyundai,Elite i20SPORTZ 1.2,621399,2017,Mumbai,Petrol,9256,Manual,1,13823
1207,Maruti,ErtigaZDI PLUS SHVS,1126199,2019,Mumbai,Diesel,57839,Manual,2,25052
1208,Maruti,ErtigaVDI SHVS,920499,2018,Mumbai,Diesel,65977,Manual,1,20476
1209,Maruti,Vitara BrezzaLDI,729399,2018,Mumbai,Diesel,24320,Manual,2,16225
1210,Maruti,SwiftZXI AMT,809699,2019,Mumbai,Petrol,6182,Automatic,1,18011
1211,Renault,KwidRXT 1.0 EASY-R AT OPTION,369299,2017,Mumbai,Petrol,24561,Automatic,2,8215
1212,Maruti,Vitara BrezzaVDI OPT,709899,2018,Mumbai,Diesel,64199,Manual,1,15791
1213,Hyundai,Elite i201.2 SPORTS PLUS VTVT,740899,2019,Mumbai,Petrol,7605,Manual,1,16481
1214,Datsun,Redi Go1.0 S AT,369499,2018,Mumbai,Petrol,14778,Automatic,1,8219
1215,Hyundai,Elite i201.2 SPORTS PLUS VTVT,719999,2019,Mumbai,Petrol,1898,Manual,1,16016
1216,Maruti,Wagon R 1.0LXI,372699,2017,Mumbai,Petrol,23623,Manual,2,8290
1217,Maruti,SwiftVXI,531099,2017,Mumbai,Petrol,46111,Manual,1,11814
1218,Maruti,SwiftVDI,400799,2012,Mumbai,Diesel,83939,Manual,1,8916
1219,Maruti,BalenoZETA 1.2 K12,752599,2021,Mumbai,Petrol,1590,Manual,1,16741
1220,Hyundai,Elite i201.2  ASTA (O) CVT,877799,2019,Mumbai,Petrol,25163,Automatic,1,19526
1221,Maruti,Swift DzireVDI BS IV,495999,2013,Mumbai,Diesel,72893,Manual,1,11033
1222,Maruti,BalenoDELTA 1.2 K12,604499,2018,Mumbai,Petrol,18380,Manual,1,13447
1223,Maruti,CelerioZXI,454599,2018,Mumbai,Petrol,42234,Manual,1,10112
1224,Hyundai,Grand i10Magna 1.2 AT  VTVT,442199,2016,Mumbai,Petrol,53486,Automatic,2,9836
1225,Maruti,Wagon R 1.0VXI AMT,447699,2018,Mumbai,Petrol,52371,Automatic,1,9959
1226,Maruti,Swift DzireVDI BS IV,608199,2016,Mumbai,Diesel,76582,Manual,1,13529
1227,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,501799,2017,Mumbai,Petrol,39905,Manual,1,11162
1228,Ford,Ecosport1.5 TITANIUM PLUS TI VCT AT,888099,2018,Mumbai,Petrol,11860,Automatic,1,19755
1229,Maruti,Swift DzireVDI,461599,2013,Mumbai,Diesel,161540,Manual,1,10268
1230,Maruti,Vitara BrezzaVDI,838699,2019,Mumbai,Diesel,30003,Manual,1,18656
1231,Maruti,Vitara BrezzaVDI,838699,2019,Mumbai,Diesel,27771,Manual,1,18656
1232,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,458899,2016,Mumbai,Petrol,40007,Manual,1,10208
1233,Hyundai,EonERA PLUS,377099,2018,Mumbai,Petrol,7960,Manual,1,8388
1234,Maruti,Vitara BrezzaZDI,855999,2018,Mumbai,Diesel,26395,Manual,1,19041
1235,Hyundai,Grand i10magna 1.2 crdi,508399,2017,Mumbai,Diesel,32683,Manual,1,11309
1236,Maruti,Vitara BrezzaZXI +,1062799,2020,Mumbai,Petrol,2570,Manual,1,23641
1237,Maruti,Vitara BrezzaZDI AMT,927499,2018,Mumbai,Diesel,43777,Automatic,1,20632
1238,Maruti,Vitara BrezzaZXI +,1041099,2020,Mumbai,Petrol,6129,Manual,1,23159
1239,Maruti,BalenoALPHA 1.2 K12,742099,2019,Mumbai,Petrol,22363,Manual,1,16508
1240,Maruti,Swift DzireVDI BS IV,464499,2012,Mumbai,Diesel,53886,Manual,1,10333
1241,Tata,TiagoXT 1.2 REVOTRON,558399,2020,Mumbai,Petrol,25900,Manual,1,12421
1242,Maruti,Swift DzireVDI BS IV,492199,2014,Mumbai,Diesel,108079,Manual,1,10949
1243,Maruti,BalenoZETA 1.2 K12,753199,2019,Mumbai,Petrol,9248,Manual,1,16754
1244,Maruti,Vitara BrezzaVDI AMT,820699,2019,Mumbai,Diesel,67109,Automatic,1,18256
1245,Maruti,Wagon R 1.0VXI,406399,2016,Mumbai,Petrol,36798,Manual,1,9040
1246,Hyundai,Grand i10MAGNA 1.2 KAPPA VTVT,494099,2017,Mumbai,Petrol,3555,Manual,1,10991
1247,Maruti,Wagon R 1.0VXI,315499,2013,Mumbai,Petrol,32504,Manual,1,7018
1248,Maruti,Wagon R 1.0LXI CNG,514799,2018,Mumbai,Petrol + CNG,27104,Manual,1,11451
1249,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,475199,2016,Mumbai,Petrol,6353,Manual,1,10571
1250,Maruti,Wagon R 1.0LXI CNG,334699,2013,Mumbai,Petrol + CNG,41433,Manual,2,7445
1251,Honda,Brio1.2 VX AT I VTEC,422999,2014,Mumbai,Petrol,75162,Automatic,1,9409
1252,Honda,Jazz1.2 V MT,659199,2018,Mumbai,Petrol,20426,Manual,1,14664
1253,Maruti,Wagon R 1.0VXI,349399,2014,Mumbai,Petrol,25677,Manual,1,7772
1254,Maruti,CelerioVXI,422699,2017,Mumbai,Petrol,1300,Manual,1,9403
1255,Maruti,Wagon R 1.0LXI CNG,527299,2018,Mumbai,Petrol + CNG,16226,Manual,1,11729
1256,Hyundai,Grand i10SPORTZ (O) 1.2 AT VTVT,615699,2017,Mumbai,Petrol,8147,Automatic,1,13696
1257,Hyundai,Grand i10ASTA 1.2 (O) VTVT,464799,2016,Mumbai,Petrol,21422,Manual,1,10339
1258,Hyundai,Grand i10SPORTZ O 1.2,557699,2018,Mumbai,Petrol,8711,Manual,1,12406
1259,Maruti,CelerioZXI,452099,2017,Mumbai,Petrol,9506,Manual,1,10057
1260,Maruti,Alto 800VXI,276499,2015,Mumbai,Petrol,27597,Manual,1,6151
1261,Maruti,Wagon R 1.0VXI,353999,2014,Mumbai,Petrol,11617,Manual,1,7875
1262,Maruti,Wagon R 1.0LXI,345099,2013,Mumbai,Petrol,28994,Manual,1,7677
1263,Maruti,Wagon R 1.0VXI,385599,2014,Mumbai,Petrol,34584,Manual,1,8577
1264,Maruti,Alto K10VXI AMT,354599,2015,Mumbai,Petrol,9681,Automatic,1,7888
1265,Maruti,Alto 800LXI,350599,2018,Mumbai,Petrol,10450,Manual,1,7799
1266,Hyundai,XcentSX 1.2,665199,2019,Mumbai,Petrol,2542,Manual,1,14797
1267,Hyundai,Grand i10SPORTS 1.2 VTVT,465799,2016,Mumbai,Petrol,26904,Manual,1,10361
1268,Hyundai,Grand i10SPORTS 1.2 VTVT,480699,2016,Mumbai,Petrol,15650,Manual,1,10693
1269,Hyundai,Elite i20ERA 1.2,521999,2017,Mumbai,Petrol,11371,Manual,1,11612
1270,Hyundai,i20 Active1.2 SX,628599,2016,Mumbai,Petrol,18755,Manual,1,13983
1271,Chevrolet,CruzeLTZ AT,444199,2012,Mumbai,Diesel,62201,Automatic,2,9881
1272,Mahindra,ScorpioS10 Intelli Hybrid 2WD,1264199,2017,Mumbai,Diesel,51930,Manual,2,28121
1273,MG,HECTORSHARP 2.0 DIESEL,1778999,2019,Mumbai,Diesel,28927,Manual,1,39573
1274,Hyundai,i20 Active1.4 S,595999,2016,Mumbai,Diesel,82763,Manual,1,13258
1275,Volkswagen,AmeoCOMFORTLINE 1.2,510699,2016,Mumbai,Petrol,11691,Manual,1,11360
1276,Maruti,S CrossZETA 1.3,602599,2015,Mumbai,Diesel,121131,Manual,1,13404
1277,Honda,CRV2.4 AT 4WD AVN,1138099,2014,Mumbai,Petrol,102872,Automatic,1,25316
1278,Ford,Ecosport1.5 TITANIUMTDCI OPT,586899,2014,Mumbai,Diesel,63584,Manual,1,13055
1279,Hyundai,Creta1.6 E + VTVT,827899,2017,Mumbai,Petrol,64279,Manual,1,18416
1280,Maruti,CiazVDI,535199,2014,Mumbai,Diesel,136352,Manual,1,11905
1281,Mahindra,TUV300T8,715199,2016,Mumbai,Diesel,61536,Manual,1,15909
1282,Tata,HexaVaricor 320 XE,958799,2018,Mumbai,Diesel,66591,Manual,1,21328
1283,Tata,HexaVaricor 320 XE,985699,2018,Mumbai,Diesel,35845,Manual,1,21926
1284,Maruti,Vitara BrezzaZDI,797299,2017,Mumbai,Diesel,77989,Manual,1,17735
1285,Maruti,S CrossZETA 1.3,803799,2017,Mumbai,Diesel,58463,Manual,1,17880
1286,Maruti,Vitara BrezzaLDI,693499,2017,Mumbai,Diesel,52119,Manual,1,15427
1287,Honda,Amaze1.2 SMT I VTEC,387199,2013,Mumbai,Petrol,47239,Manual,2,8613
1288,Maruti,Vitara BrezzaZDI,740599,2016,Mumbai,Diesel,93977,Manual,1,16474
1289,Volkswagen,VentoHIGHLINE PETROL,519299,2014,Mumbai,Petrol,35670,Manual,1,11552
1290,Maruti,ErtigaZDI SHVS,785599,2016,Mumbai,Diesel,46227,Manual,1,17475
1291,Toyota,GlanzaV CVT,739799,2019,Mumbai,Petrol,41936,Automatic,1,16456
1292,Hyundai,i20SPORTZ 1.2 O,315499,2011,Mumbai,Petrol,94230,Manual,2,7018
1293,Tata,HexaVaricor 400 XTA,1192299,2018,Mumbai,Diesel,86005,Automatic,1,26522
1294,Maruti,Vitara BrezzaZDI,838799,2017,Mumbai,Diesel,48274,Manual,1,18659
1295,Maruti,DzireVXI AMT,640199,2017,Mumbai,Petrol,57854,Automatic,1,14241
1296,Nissan,TerranoXL PLUS 85 PS DEISEL,632299,2016,Mumbai,Diesel,133960,Manual,1,14065
1297,Honda,WR-V1.2 i-VTEC VX MT,839799,2018,Mumbai,Petrol,42468,Manual,1,18681
1298,Honda,WR-V1.2 i-VTEC VX MT,875299,2018,Mumbai,Petrol,6712,Manual,1,19471
1299,Toyota,GlanzaV CVT,840799,2019,Mumbai,Petrol,2407,Automatic,1,18703
1300,Maruti,BalenoDELTA 1.2 K12,604299,2016,Mumbai,Petrol,9073,Manual,1,13442
1301,Maruti,BalenoZETA 1.2 K12,569999,2016,Mumbai,Petrol,83439,Manual,1,12679
1302,Maruti,BalenoDELTA 1.2 K12,569599,2016,Mumbai,Petrol,25798,Manual,1,12670
1303,Hyundai,Creta1.6 CRDI SX PLUS AUTO,1165399,2017,Mumbai,Diesel,52753,Automatic,1,25924
1304,Maruti,SwiftVXI,383199,2012,Mumbai,Petrol,41008,Manual,1,8524
1305,Maruti,BalenoZETA 1.2 K12,626299,2016,Mumbai,Petrol,47080,Manual,1,13932
1306,Maruti,BalenoDELTA 1.2 K12,559499,2016,Mumbai,Petrol,24958,Manual,1,12446
1307,Mercedes,Benz CLA ClassCLA 200 CDI SPORT,2051099,2015,Mumbai,Diesel,19424,Automatic,1,45626
1308,Maruti,S CrossZETA SHVS,817699,2017,Mumbai,Diesel,37727,Manual,1,18189
1309,Hyundai,VENUE1.0 SX TURBO GDI DUAL TONE,999899,2019,Mumbai,Petrol,26110,Manual,2,22242
1310,Maruti,BalenoALPHA DDIS 190,609599,2015,Mumbai,Diesel,42658,Manual,1,13560
1311,Hyundai,VENUE1.0 TURBO GDI SX+ AT,1157899,2020,Mumbai,Petrol,14942,Automatic,1,25757
1312,Honda,WR-V1.2 i-VTEC VX MT,755199,2018,Mumbai,Petrol,14866,Manual,2,16799
1313,Honda,CivicVX CVT i-VTEC,1796199,2019,Mumbai,Petrol,9761,Automatic,1,39955
1314,Maruti,IGNISZETA 1.2 K12 AMT,542599,2017,Mumbai,Petrol,16256,Automatic,1,12070
1315,Maruti,DzireVDI AMT,680999,2017,Mumbai,Diesel,66990,Automatic,1,15148
1316,Hyundai,VENUESX(O) CRDi,1032899,2019,Mumbai,Diesel,58088,Manual,1,22976
1317,Hyundai,i20SPORTZ 1.2 O,342699,2011,Mumbai,Petrol,55849,Manual,2,7623
1318,Honda,Jazz1.2 V AT,633499,2016,Mumbai,Petrol,66076,Automatic,1,14092
1319,Maruti,CelerioVXI,398199,2015,Mumbai,Petrol + CNG,69773,Manual,1,8858
1320,Mahindra,TUV300T 10 MT Dual Tone,821099,2018,Mumbai,Diesel,29735,Manual,2,18265
1321,Jeep,CompassLIMITED O 1.4 AT,1518299,2018,Mumbai,Petrol,25460,Automatic,2,33774
1322,Hyundai,Creta1.4 S CRDI,976499,2017,Mumbai,Diesel,35751,Manual,1,21722
1323,Tata,NEXONXZA+ 1.5,1130099,2019,Mumbai,Diesel,16184,Automatic,1,25138
1324,Ford,Figo1.4 TITANIUM DURATORQ,327299,2013,Mumbai,Diesel,64218,Manual,1,7281
1325,Mahindra,XUV500W10,1083299,2015,Mumbai,Diesel,47391,Manual,1,24097
1326,Honda,Brio1.2 S MT I VTEC,285899,2012,Mumbai,Petrol,71648,Manual,2,6360
1327,Maruti,IGNISDELTA 1.2 K12,451499,2017,Mumbai,Petrol,40132,Manual,1,10043
1328,Ford,Figo Aspire1.5 TREND DIESEL,567399,2018,Mumbai,Diesel,48468,Manual,1,12621
1329,Ford,Ecosport1.5 TITANIUM TI VCT,625199,2016,Mumbai,Petrol,22924,Manual,1,13907
1330,Maruti,CelerioZXI AMT,439299,2015,Mumbai,Petrol,46089,Automatic,1,9772
1331,Maruti,CelerioZXI AMT,440599,2015,Mumbai,Petrol,41221,Automatic,1,9801
1332,Maruti,CelerioZXI AMT,442399,2015,Mumbai,Petrol,14477,Automatic,1,9841
1333,Hyundai,Grand i10SPORTS 1.2 VTVT,441699,2014,Mumbai,Petrol,61478,Manual,1,9825
1334,Hyundai,Elite i20SPORTZ 1.2,592599,2017,Mumbai,Petrol,63212,Manual,1,13182
1335,Hyundai,VENUESX 1.0 GDI IMT,1057199,2020,Mumbai,Petrol,17977,Manual,1,23517
1336,Honda,CityV MT PETROL,750099,2017,Mumbai,Petrol,32056,Manual,1,16686
1337,Hyundai,Verna1.6 SX VTVT AT (O),1150499,2018,Mumbai,Petrol,22725,Automatic,1,25592
1338,Maruti,S CrossZETA 1.3 SHVS,886799,2018,Mumbai,Diesel,48898,Manual,1,19726
1339,Honda,CitySV MT PETROL,805399,2018,Mumbai,Petrol,14851,Manual,2,17916
1340,MG,HECTORSMART DCT PETROL,1609999,2020,Mumbai,Petrol,9556,Automatic,1,35814
1341,MG,HECTORSHARP DCT PETROL,1782999,2020,Mumbai,Petrol,8681,Automatic,1,39662
1342,Hyundai,CretaSX (O) DIESEL AT,1780399,2020,Mumbai,Diesel,37882,Automatic,1,39604
1343,Honda,CitySV MT PETROL,536099,2015,Mumbai,Petrol,64636,Manual,2,11925
1344,Honda,CityV CVT,939299,2018,Mumbai,Petrol,24848,Automatic,1,20894
1345,Honda,CityVX CVT PETROL,937499,2017,Mumbai,Petrol,49147,Automatic,1,20854
1346,Ford,Ecosport1.5 TITANIUM TI VCT AT,806799,2017,Mumbai,Petrol,30075,Automatic,1,17947
1347,Hyundai,Verna1.6 SX VTVT AT (O),1171199,2018,Mumbai,Petrol,47155,Automatic,1,26053
1348,Maruti,AltoVXI,404099,2019,Mumbai,Petrol,8362,Manual,1,8989
1349,Honda,CityZX CVT,1107199,2018,Mumbai,Petrol,33526,Automatic,1,24629
1350,Volkswagen,PoloGT TSI 1.2 PETROL AT,725199,2017,Mumbai,Petrol,29951,Automatic,2,16132
1351,Volkswagen,PoloGT TSI 1.2 PETROL AT,695599,2017,Mumbai,Petrol,40217,Automatic,2,15473
1352,Honda,Amaze1.2 V CVT I VTEC,784299,2019,Mumbai,Petrol,15798,Automatic,1,17446
1353,Ford,Figo Aspire1.5 TITANIUM DIESEL,490199,2017,Mumbai,Diesel,140674,Manual,1,10904
1354,Honda,Amaze1.2 VX CVT I VTEC,826899,2019,Mumbai,Petrol,12999,Automatic,1,18394
1355,Ford,Ecosport1.5AMBIENTE TI VCT,650699,2017,Mumbai,Petrol,21224,Manual,1,14474
1356,Ford,Ecosport1.5 TITANIUM TI VCT AT,931299,2017,Mumbai,Petrol,27993,Automatic,1,20716
1357,Maruti,AltoLXI CNG,442999,2019,Mumbai,Petrol + CNG,23586,Manual,1,9854
1358,Hyundai,Creta1.6 SX AT CRDI,1330799,2018,Mumbai,Diesel,42360,Automatic,2,29603
1359,Ford,,798399,2018,Mumbai,Petrol,28942,,1,17760
1360,Hyundai,Creta1.6 VTVT SX AUTO,1439899,2019,Mumbai,Petrol,13215,Automatic,1,32030
1361,Maruti,S PRESSOVXI PLUS AGS,513199,2020,Mumbai,Petrol,6200,Automatic,1,11416
1362,Maruti,SwiftVXI,396099,2014,Mumbai,Petrol,56520,Manual,2,8811
